token	freq_train	freq_val	freq_test	freq_all
tersenyum	4	2	0	6
berlaku	4	0	0	4
world	4	0	0	4
seputaran	4	2	0	6
pengamat	4	0	0	4
mantaap	4	1	0	5
berusia	4	1	1	6
jonru	4	0	0	4
jonas	4	0	0	4
bintaro	4	0	0	4
nakal	4	0	0	4
surat	4	0	2	6
perak	4	0	0	4
playlist	4	2	0	6
butuhkan	4	0	0	4
calamari	4	0	0	4
produksi	4	0	2	6
prediksi	4	2	0	6
drink	4	0	0	4
pondokan	4	0	0	4
berdiam	4	0	0	4
beredar	4	0	0	4
wijen	4	1	0	5
dampingi	4	0	0	4
pinangan	4	0	0	4
mulia	4	1	0	5
mulus	4	0	0	4
eaton	4	0	0	4
murni	4	0	0	4
emang	4	0	0	4
perorang	4	0	0	4
musuh	4	3	0	7
pasupati	4	0	0	4
kunjung	4	0	1	5
nobar	4	0	0	4
somad	4	1	0	5
dipegang	4	0	0	4
panik	4	2	0	6
panti	4	0	0	4
sound	4	0	0	4
2010	4	0	0	4
papan	4	0	0	4
cengeng	4	0	0	4
freezer	4	1	0	5
so-so	4	0	0	4
parlemen	4	0	0	4
channel	4	0	0	4
signature	4	1	0	5
pearl	4	0	0	4
pecel	4	0	0	4
irish	4	0	0	4
menyuruh	4	0	0	4
cianjur	4	0	0	4
snack	4	0	0	4
panci	4	0	0	4
yahud	4	0	0	4
setrasari	4	0	0	4
pakde	4	2	0	6
panorama	4	0	0	4
novel	4	0	0	4
store	4	1	0	5
dihadiri	4	0	0	4
oriental	4	0	0	4
steam	4	0	0	4
dijumpai	4	1	0	5
omelette	4	0	0	4
gerakan	4	3	1	8
stall	4	0	0	4
etika	4	0	1	5
opini	4	2	0	6
gembira	4	0	0	4
nikmatin	4	2	0	6
otten	4	0	0	4
butiran	4	0	0	4
garansi	4	0	0	4
mempan	4	0	0	4
unggulan	4	0	0	4
kebingungan	4	0	0	4
hubungkan	4	0	0	4
vihara	4	1	0	5
gramed	4	0	0	4
shampo	4	0	0	4
petani	4	1	0	5
fave	4	0	0	4
petisi	4	0	0	4
asal-asalan	4	2	0	6
belagu	4	0	0	4
setidaknya	4	0	0	4
bapak-bapak	4	0	0	4
wowo	4	1	0	5
berpatutan	4	0	0	4
fuck	4	1	0	5
volume	4	0	0	4
berkoalisi	4	0	0	4
bening	4	4	1	9
pesmol	4	0	0	4
istiqomah	4	0	0	4
gulali	4	0	0	4
jangankan	4	0	1	5
kebenaran	4	2	0	6
pepaya	4	2	0	6
velvet	4	0	0	4
hangus	4	0	0	4
solaria	4	1	0	5
siaran	4	0	2	6
cappuccino	4	0	0	4
bantai	4	0	0	4
banten	4	2	0	6
esok	4	0	1	5
hadiri	4	2	0	6
hadapi	4	0	0	4
pernak	4	0	0	4
pernik	4	0	0	4
shopee	4	0	14	18
penegak	4	0	0	4
pieces	4	0	0	4
faedah	4	1	1	6
andri	4	0	0	4
shoping	4	0	0	4
seribu	4	0	0	4
eksekutif	4	0	1	5
diceritakan	4	0	0	4
koi	4	2	2	8
strawberry	4	2	0	6
peserta	4	0	0	4
misi	4	1	0	5
simpati	4	1	0	5
waitinglist	4	0	0	4
victoryhand	4	1	0	5
famous	4	0	0	4
warkop	4	2	0	6
ujung-ujung	4	0	0	4
milo	4	3	4	11
sharing	4	1	0	5
affordable	4	0	0	4
fettucini	4	0	0	4
garmen	4	1	0	5
waiter	4	1	0	5
berdoa	4	1	0	5
gigi	4	0	0	4
penulis	4	0	0	4
piknik	4	1	0	5
gizi	4	2	0	6
berhak	4	0	1	5
barangkali	4	2	0	6
man	4	0	0	4
fuyunghai	4	0	0	4
bosan-bosan	4	0	0	4
betapa	4	3	0	7
anjir	4	1	0	5
gasibu	4	0	0	4
betina	4	0	0	4
gram	4	0	0	4
penyok	4	0	0	4
perpanjangan	4	0	0	4
pekerja	4	0	0	4
ayunan	4	0	0	4
ogah	4	0	1	5
khatulistiwa	4	0	0	4
israel	4	0	0	4
kristenisasi	4	0	0	4
kerjasama	4	0	0	4
diet	4	3	0	7
dini	4	0	0	4
memanfaatkan	4	0	0	4
kebiasaan	4	0	1	5
keracunan	4	0	0	4
keperluan	4	1	1	6
kepatihan	4	0	0	4
kepastian	4	0	0	4
bacem	4	0	0	4
membersihkan	4	0	0	4
babak	4	2	1	7
origami	4	0	0	4
ular	4	4	0	8
atasan	4	0	0	4
ketimbang	4	0	0	4
tugu	4	0	0	4
ongkir	4	1	0	5
jongos	4	2	0	6
perjanjian	4	1	0	5
dipelihara	4	0	1	5
dipaksakan	4	0	0	4
twit	4	1	1	6
komunitas	4	0	0	4
uber	4	0	0	4
tei	4	0	0	4
date	4	2	0	6
diperlakukan	4	1	0	5
bahas	4	2	0	6
suharto	4	0	0	4
tai	4	0	1	5
kemewahan	4	0	1	5
diharapkan	4	0	1	5
kemampuan	4	0	1	5
sponsor	4	1	0	5
kehadiran	4	0	1	5
vero	4	0	0	4
meningkatkan	4	0	3	7
rem	4	0	0	4
menyesuaikan	4	0	0	4
nila	4	0	0	4
aston	4	0	3	7
psi	4	0	0	4
news	4	0	0	4
pemkot	4	0	0	4
pol	4	1	1	6
walo	4	0	0	4
perkampungan	4	0	0	4
kebonjati	4	0	0	4
pejalan	4	0	0	4
duet	4	1	1	6
utuh	4	0	0	4
sia	4	0	0	4
parasit	4	0	0	4
didekorasi	4	0	0	4
ocha	4	0	0	4
memungkinkan	4	0	0	4
siniii	4	0	0	4
kelewatan	4	0	0	4
ingkan	4	0	0	4
kelenteng	4	0	0	4
mencerminkan	4	0	1	5
dosa	4	1	1	6
mengelilingi	4	0	0	4
mengharapkan	4	0	0	4
bakpau	4	1	0	5
rum	4	1	0	5
ibarat	4	0	0	4
simple	4	1	0	5
ditinggal	4	0	0	4
ampas	4	0	0	4
office	4	0	0	4
cuy	4	0	0	4
life	4	0	0	4
dibaca	4	0	0	4
diatur	4	0	0	4
perdagangan	4	1	0	5
kiai	4	0	1	5
kian	4	0	0	4
are	4	0	0	4
available	4	0	0	4
deluxe	4	0	0	4
kilo	4	1	0	5
awal-awal	4	1	0	5
mengendarai	4	0	0	4
sarana	4	1	1	6
lele	4	0	0	4
chi	4	0	0	4
berukuran	4	1	0	5
des	4	0	0	4
rontok	4	0	0	4
sajalah	4	0	0	4
yahudi	4	2	0	6
don	4	1	0	5
rooftop	4	1	0	5
cihideung	4	0	0	4
pertahankan	4	1	1	6
doa	4	1	1	6
beamingfacewithsmilingeyes	4	0	0	4
searah	4	1	0	5
ciater	4	0	0	4
karo	4	2	0	6
kasi	4	1	1	6
capucinno	4	0	0	4
kbps	4	0	0	4
mendominasi	4	0	0	4
cicipi	4	0	0	4
seledri	4	0	0	4
mengucapkan	4	0	1	5
bertindak	4	2	0	6
amien	4	1	0	5
bpk	4	0	0	4
axa	4	0	0	4
bun	4	0	0	4
dakken	4	1	0	5
menyudutkan	4	0	0	4
bartender	4	1	0	5
btc	4	0	0	4
laki	4	1	0	5
bon	4	0	0	4
kiwi	4	0	0	4
santan	4	1	0	5
bis	4	2	0	6
seindah	4	0	0	4
yellow	4	0	0	4
sanger	4	0	0	4
pelaksanaan	4	0	1	5
sangan	4	0	0	4
berlimpah	4	2	0	6
bermental	4	0	0	4
buy	4	0	0	4
satupun	4	0	0	4
klop	4	1	0	5
ayat-ayat	4	0	0	4
mengusulkan	4	0	0	4
pengetahuan	4	0	1	5
pengantaran	4	0	0	4
atv	4	0	0	4
cap	4	0	0	4
sashimi	4	0	0	4
bala-bala	4	0	0	4
bersamaan	4	3	0	7
last	4	0	0	4
menyaksikan	4	0	0	4
penderitaan	4	1	0	5
menyedihkan	4	0	0	4
dalang	4	0	0	4
memperbaiki	4	0	0	4
robusta	4	0	0	4
19.30	4	0	1	5
afdol	4	1	0	5
semasa	4	0	0	4
dimainkan	4	0	0	4
eatbos	4	0	0	4
terpercaya	4	2	3	9
dikurangi	4	0	0	4
terpuaskan	4	0	0	4
indosatcare	4	0	0	4
ramuan	4	0	0	4
chiken	4	3	0	7
jelas-jelas	4	1	2	7
hhe	4	1	0	5
hei	4	0	0	4
tinggalkan	4	1	0	5
transparan	4	0	0	4
raksasa	4	0	0	4
travelling	4	0	0	4
gerai-gerai	4	0	0	4
inn	4	0	0	4
mbah	4	1	0	5
setahun	4	0	0	4
dimusnahkan	4	0	0	4
jun	4	0	0	4
jok	4	1	0	5
disamping	4	0	1	5
disamakan	4	0	0	4
warunk	4	0	0	4
privat	4	0	0	4
dipenjara	4	0	0	4
akang	4	0	0	4
engkau	4	0	1	5
setapak	4	0	0	4
ditampilkan	4	0	0	4
iyl	4	0	0	4
ite	4	0	0	4
elegan	4	3	2	9
sekjen	4	1	0	5
sepenuh	4	1	0	5
tumbangkan	4	1	0	5
restart	4	0	0	4
amburadul	4	2	1	7
chasio	4	0	0	4
revisi	4	2	0	6
rezeki	4	0	0	4
amit-amit	4	1	1	6
eat	4	0	0	4
adu	4	0	0	4
pohon-pohon	4	2	0	6
20.00	4	0	0	4
pilih-pilih	4	0	0	4
membuktikan	4	0	0	4
richard	4	1	1	6
risoles	4	0	0	4
memenangkan	4	0	0	4
memindahkan	4	1	0	5
euy	4	1	0	5
lawangwangi	4	0	0	4
ditipu	4	0	0	4
reserve	4	1	0	5
sejuta	4	0	0	4
verifikasi	4	0	0	4
sembarangan	4	1	0	5
absen	4	0	0	4
abal-abal	4	1	1	6
dibuatkan	4	0	0	4
jack	4	0	0	4
kepanjangan	4	0	0	4
disuka	4	2	0	6
segini	4	0	0	4
segede	4	1	0	5
dirjen	4	1	0	5
dirasa	4	0	0	4
kriuk-kriuk	4	0	0	4
kursi-kursi	4	0	0	4
ton	4	0	0	4
dibubarkan	4	1	0	5
ir	4	2	0	6
gr	4	1	1	6
soft	4	0	1	5
komnas	4	0	0	4
kompak	4	0	0	4
kompas	4	0	0	4
achmad	4	0	0	4
management	4	0	0	4
azab	4	1	0	5
reda	4	0	0	4
jangan-jangan	4	0	0	4
tang	4	1	0	5
soun	4	1	0	5
tertera	4	0	0	4
tafsir	4	0	0	4
mengagumi	4	0	0	4
nangka	4	0	0	4
hangat-hangat	4	3	0	7
menganggu	4	0	0	4
nampan	4	1	0	5
65	4	1	1	6
apbn	4	0	0	4
kontur	4	0	0	4
dikombinasikan	4	0	0	4
konyol	4	1	0	5
mendaftar	4	0	0	4
buru	4	0	0	4
pangkalan	4	0	0	4
melengkapi	4	1	1	6
temoat	4	0	0	4
ps	4	0	0	4
tamasya	4	0	0	4
tembok	4	0	0	4
memanjang	4	0	0	4
lalang	4	1	0	5
rhum	4	0	0	4
maison	4	0	0	4
nelayan	4	2	0	6
nonmerokok	4	0	0	4
aduhai	4	0	0	4
menegur	4	0	0	4
anas	4	3	0	7
pers	4	1	0	5
mungil	4	1	0	5
biksu	4	0	0	4
triple	4	0	0	4
menangani	4	0	1	5
kesejahteraan	4	0	0	4
pengisian	4	1	0	5
natuna	4	0	0	4
seat	4	0	0	4
menukarkan	4	1	0	5
ni	4	0	0	4
pendingin	4	1	0	5
asep	4	0	0	4
cb	4	0	0	4
menghibur	4	0	1	5
berseberangan	4	1	0	5
lezaat	4	1	0	5
menista	4	0	0	4
kw	4	0	0	4
bejad	4	1	0	5
pemakaian	4	0	0	4
mumpung	4	1	0	5
dada	4	0	0	4
lamban	4	0	0	4
menghiasi	4	0	0	4
system	4	0	1	5
beramai-ramai	4	0	0	4
12.000	4	1	0	5
menjulang	4	0	0	4
stok	4	0	0	4
menguasai	4	0	0	4
bodi	4	1	0	5
pelajaran	4	0	0	4
becak	4	0	0	4
kompetitif	4	1	0	5
ca	4	0	0	4
lintas	4	2	0	6
mr	4	0	0	4
menggigit	4	3	0	7
70.000	4	0	0	4
bejat	4	0	0	4
sunter	4	1	0	5
sedikit-sedikit	4	4	0	8
aris	4	0	0	4
sial	4	1	0	5
mutiara	4	0	0	4
menggangu	4	0	0	4
lt	4	2	0	6
berjalan-jalan	4	0	0	4
direkomendasi	4	0	0	4
bb	4	0	0	4
kritik	4	1	0	5
rare	4	0	0	4
bpjs	4	1	1	6
dingin-dingin	4	1	0	5
kebanggaan	4	0	0	4
keberadaan	4	0	2	6
play	4	1	0	5
susana	4	0	0	4
b2	4	1	0	5
poci	4	0	0	4
digadang-gadang	4	0	0	4
kecoklatan	4	0	0	4
ketawa	4	1	0	5
syaikhu	4	2	0	6
boemi	4	1	0	5
pontianak	4	0	0	4
ih	4	1	0	5
uni	4	1	0	5
avon	4	0	0	4
ahli	4	0	0	4
loyalitas	4	0	0	4
memecah	4	0	0	4
lucu-lucu	4	2	2	8
pesantren	4	0	0	4
keliling-keliling	4	0	0	4
amanah	4	0	0	4
mahasiswi	4	0	0	4
ditanggapi	4	0	5	9
mengenakan	4	0	0	4
benda	4	0	0	4
metode	4	0	0	4
nyaleg	4	0	0	4
kardus	4	0	0	4
puti	4	0	0	4
ws	4	2	0	6
lembar	4	0	0	4
sebanyak-banyaknya	4	0	0	4
undang-undang	4	0	0	4
modifikasi	4	0	0	4
warung-warung	4	0	0	4
puyunghai	4	0	0	4
tumbang	4	0	0	4
landscape	4	0	0	4
sunsilk	4	0	0	4
roof	4	0	0	4
azan	4	0	0	4
pure	4	0	0	4
berbeda-beda	4	0	0	4
ip	4	1	0	5
nyapres	4	0	2	6
berli	4	0	0	4
kesuksesan	4	1	0	5
supreme	4	0	0	4
axis	4	0	0	4
ngeselkan	4	0	0	4
direstoran	4	0	0	4
memaki	4	0	0	4
rusa	4	0	2	6
menandingi	4	0	0	4
tunjang	4	0	0	4
pramusaji	4	2	0	6
tipikal	4	1	0	5
nyalon	4	0	0	4
puki	4	0	0	4
elektronik	4	1	1	6
kereen	4	0	0	4
menghitung	4	0	0	4
perkiraan	4	0	0	4
alamin	4	0	0	4
merata	4	0	0	4
melanggar	4	1	0	5
ngantri	4	0	0	4
menutup	4	1	0	5
sale	4	1	0	5
tk	4	1	0	5
memutar	4	0	0	4
upgrade	4	0	0	4
ngotot	4	0	0	4
evilmonkey	4	0	0	4
so	4	0	0	4
melegenda	4	1	0	5
mengkritik	4	0	0	4
thanks	4	2	0	6
berkali-berkali	4	1	3	8
zen	4	0	0	4
bersama-bersama	4	3	0	7
00	4	0	0	4
ditukarkan	4	0	0	4
va	4	0	0	4
pondok-pondok	4	3	0	7
palestina	4	0	0	4
01	4	0	0	4
ha	4	0	0	4
blitz	4	0	0	4
wc	4	0	0	4
menggoyang	4	1	0	5
rico	4	0	0	4
auto	4	0	0	4
tito	4	0	0	4
akting	4	1	0	5
up	4	2	0	6
kepolisian	4	0	1	5
chop	4	1	0	5
tt	4	0	0	4
menghadiri	4	1	0	5
pitan	3	0	0	3
cuankie	3	0	0	3
buzzer	3	0	0	3
selada	3	0	0	3
segar-segar	3	0	0	3
mencetak	3	0	0	3
dinilai	3	1	0	4
casual	3	0	0	3
silaturahmi	3	0	0	3
sbyudhoyono	3	0	0	3
sangkuriang	3	1	0	4
seolah-olah	3	1	0	4
sepoi-sepoi	3	0	0	3
tanduk	3	0	0	3
mendasar	3	1	1	5
kewenangan	3	0	0	3
sadar-sadar	3	0	0	3
7,5	3	0	0	3
dinasti	3	1	0	4
ketulungan	3	0	0	3
setimpallah	3	0	0	3
8,5	3	0	0	3
keterangan	3	0	1	4
kolesterol	3	0	0	3
sejati	3	0	0	3
sorabi	3	0	0	3
celana	3	0	0	3
ideologi	3	0	0	3
ingatkan	3	2	0	5
ari	3	0	0	3
penghargaan	3	1	0	4
mengular	3	0	0	3
saka	3	0	0	3
pengelolaan	3	0	0	3
coblos	3	1	0	4
umumkan	3	1	0	4
saudi	3	0	0	3
gokil	3	0	0	3
mengutip	3	0	0	3
pendaftaran	3	0	1	4
memikirkan	3	1	0	4
citarum	3	0	0	3
performance	3	0	0	3
godok	3	0	0	3
meninjau	3	0	1	4
injak	3	0	0	3
menjajah	3	1	0	4
tumisan	3	0	0	3
pembicaraan	3	0	0	3
menjawab	3	1	1	5
aza	3	0	0	3
cimanuk	3	2	0	5
scoop	3	0	0	3
peran	3	0	0	3
homemade	3	0	0	3
pelanggaran	3	1	0	4
ap2	3	1	0	4
inovatif	3	0	1	4
jemputan	3	0	0	3
wawasan	3	0	0	3
resto-resto	3	0	0	3
reservation	3	0	0	3
cemara	3	0	0	3
connect	3	0	0	3
cengek	3	0	0	3
welcome	3	1	0	4
abc	3	0	1	4
jelekkan	3	0	0	3
abu	3	0	0	3
komunikasi	3	0	0	3
sebaik	3	0	1	4
target	3	0	0	3
pudjiastuti	3	1	0	4
kontribusi	3	1	1	5
melepaskan	3	0	0	3
griya	3	0	0	3
legislatif	3	0	0	3
tayang	3	1	0	4
waiters	3	0	0	3
aib	3	1	0	4
choice	3	0	0	3
mengemis	3	2	1	6
dipikir	3	0	0	3
teliti	3	1	0	4
aki	3	0	0	3
teller	3	0	0	3
pigai	3	0	0	3
cocolan	3	0	0	3
salse	3	0	0	3
melempem	3	0	0	3
skin	3	0	0	3
lembaran	3	0	0	3
riset	3	1	0	4
utan	3	1	0	4
usut	3	0	0	3
rangi	3	1	0	4
tian	3	0	0	3
dibeberapa	3	0	0	3
dibenarkan	3	0	0	3
rilis	3	0	1	4
dibesarkan	3	0	0	3
silver	3	0	0	3
pedas-pedas	3	2	0	5
tiru	3	0	0	3
tisu	3	1	1	5
street	3	0	0	3
diusahakan	3	0	0	3
keringat	3	0	0	3
dihabiskan	3	1	0	4
keriting	3	0	0	3
ramli	3	0	0	3
suasan	3	1	0	4
allahu	3	0	0	3
rival	3	0	0	3
taun	3	0	0	3
dikawal	3	0	0	3
banner	3	0	0	3
dibulan	3	0	0	3
banjur	3	2	0	5
tega	3	0	1	4
sulsel	3	1	0	4
telp	3	0	0	3
lipstick	3	0	0	3
ajukan	3	0	0	3
agenda	3	1	0	4
ahimsa	3	0	0	3
bangka	3	0	1	4
rajin	3	0	0	3
dibunuh	3	1	0	4
coffeeshop	3	0	0	3
lindungi	3	0	0	3
ajakan	3	0	1	4
kerjakan	3	0	1	4
ditransfer	3	0	6	9
adidas	3	0	0	3
diproduksi	3	0	0	3
asalan	3	0	0	3
dimasukkan	3	1	0	4
arogan	3	2	0	5
disaksikan	3	0	0	3
retro	3	1	0	4
town	3	2	0	5
udah	3	0	0	3
apalah	3	1	0	4
diponegoro	3	0	0	3
kotabaru	3	0	0	3
dipanggang	3	0	0	3
trik	3	0	0	3
kompeten	3	0	0	3
dipisahkan	3	1	0	4
komitmen	3	0	1	4
angsio	3	0	0	3
tuan	3	0	1	4
digigit	3	0	0	3
diletakkan	3	2	0	5
disalahkan	3	1	0	4
alumni	3	0	0	3
uleg	3	0	0	3
rhoma	3	0	0	3
lantunan	3	0	0	3
ditemankan	3	0	0	3
dijelaskan	3	0	0	3
badlah	3	0	0	3
lamongan	3	0	0	3
ditanyakan	3	0	0	3
lagipula	3	1	0	4
distribusi	3	0	0	3
kriminal	3	0	0	3
ulat	3	0	0	3
dikerjakan	3	0	0	3
disebutkan	3	0	0	3
kuliahan	3	0	0	3
disebabkan	3	0	0	3
dilahirkan	3	0	1	4
rehat	3	1	0	4
rekam	3	2	0	5
wara	3	0	0	3
adapun	3	2	0	5
memusuhi	3	0	0	3
spbu	3	0	0	3
memasang	3	0	0	3
kemiskinan	3	0	1	4
memarkir	3	0	0	3
zenfone	3	0	3	6
rutin	3	0	0	3
senior	3	0	0	3
170	3	0	0	3
tabiat	3	0	0	3
kehormatan	3	0	0	3
bottle	3	0	0	3
hyatt	3	0	0	3
melonjak	3	0	0	3
bondan	3	0	1	4
sepagi	3	1	0	4
syirik	3	0	0	3
syihab	3	0	0	3
dilawan	3	0	0	3
demokan	3	0	0	3
kandidat	3	1	0	4
kampoeng	3	2	0	5
dilatih	3	1	0	4
kesampaian	3	1	0	4
idola	3	0	0	3
360	3	1	1	5
sagoo	3	0	0	3
kesayangan	3	0	0	3
spektakuler	3	0	0	3
ideal	3	0	0	3
stand-stand	3	0	0	3
stroopwafel	3	0	0	3
bungsu	3	0	0	3
membakar	3	2	0	5
subhanallah	3	0	0	3
dakocan	3	0	0	3
buncit	3	0	0	3
brulee	3	0	0	3
sadis	3	1	0	4
sembuh	3	0	0	3
yoghurt	3	0	0	3
takjil	3	0	0	3
bingit	3	0	0	3
mcdonald	3	0	0	3
bantah	3	0	0	3
shabby	3	0	0	3
jokowidodo	3	1	0	4
seusai	3	0	0	3
bersiaplah	3	1	0	4
wing	3	0	0	3
putra	3	2	0	5
acer	3	0	1	4
makannan	3	1	0	4
diawali	3	0	0	3
honey	3	0	0	3
kadaluarsa	3	0	8	11
honda	3	0	0	3
sundae	3	0	0	3
bertemakan	3	0	0	3
dibalik	3	0	0	3
sumsel	3	0	0	3
bolognaise	3	0	0	3
robin	3	0	0	3
dibasmi	3	0	0	3
415253	3	0	0	3
wuih	3	0	1	4
dengkul	3	0	0	3
zonk	3	0	0	3
bingar	3	0	0	3
keaslian	3	0	0	3
keasrian	3	0	0	3
9880988622	3	0	0	3
antisipasi	3	0	0	3
derajat	3	0	1	4
served	3	0	0	3
susilo	3	0	0	3
puisi	3	0	2	5
kahaseupan	3	0	0	3
susila	3	0	0	3
kebayang	3	1	0	4
kebobrokan	3	0	0	3
berbincang	3	1	0	4
berhadapan	3	0	0	3
berinovasi	3	0	0	3
dikukus	3	0	0	3
berkendara	3	0	0	3
cooked	3	0	0	3
rame-rame	3	1	0	4
insya	3	1	0	4
kelaut	3	0	0	3
argumen	3	0	0	3
pemberitahuan	3	4	0	7
armando	3	2	0	5
arrange	3	0	0	3
kentut	3	0	0	3
smooking	3	2	0	5
asalkan	3	0	0	3
ludah	3	0	0	3
pertimbangkan	3	0	0	3
kemeja	3	0	0	3
piring-piring	3	0	0	3
sayur-sayuran	3	2	0	5
ngemil-ngemil	3	0	0	3
kawung	3	1	0	4
awesome	3	0	0	3
sekali-sekali	3	0	1	4
katel	3	0	0	3
war	3	0	0	3
nutela	3	0	0	3
karang	3	0	0	3
nyemek	3	0	0	3
nyesek	3	0	0	3
ups	3	0	0	3
tinggi-tinggi	3	0	0	3
zat	3	1	0	4
menyumbangkan	3	0	0	3
85	3	0	0	3
struktur	3	0	0	3
suramadu	3	0	0	3
supplier	3	0	0	3
72	3	1	0	4
kelap	3	1	0	4
ambokue	3	0	0	3
51	3	0	0	3
limau	3	0	0	3
keberangkatan	3	0	0	3
kelak	3	0	0	3
46	3	0	0	3
kesederhanaan	3	0	0	3
analisa	3	0	0	3
lomba	3	0	2	5
neraka	3	2	0	5
34	3	0	0	3
ngadem	3	2	0	5
1x	3	0	0	3
mempermalukan	3	0	0	3
kiblat	3	0	0	3
ngawur	3	0	1	4
menginspirasi	3	0	0	3
menguntungkan	3	0	0	3
menyelamatkan	3	0	0	3
05	3	0	0	3
tulang-tulang	3	0	0	3
mahar	3	0	0	3
kasau	3	0	0	3
sky	3	0	0	3
tan	3	0	0	3
diselesaikan	3	1	0	4
ditinggalkan	3	2	0	5
jamaah	3	0	0	3
jadwal	3	0	0	3
keistimewaan	3	0	0	3
kekeluargaan	3	0	0	3
kelihatannya	3	0	0	3
pandai	3	0	0	3
keterlibatan	3	0	0	3
security	3	1	0	4
masam	3	0	0	3
administrasi	3	0	0	3
sebangsa	3	0	0	3
iphone	3	1	7	11
sip	3	2	0	5
membanggakan	3	2	1	6
massa	3	1	0	4
memberitakan	3	0	0	3
pantau	3	0	0	3
bau-bau	3	0	0	3
bawaslu	3	0	0	3
ingkar	3	0	0	3
sen	3	0	0	3
jargon	3	0	0	3
banting	3	0	0	3
direncanakan	3	0	0	3
tbk	3	0	1	4
balance	3	0	0	3
balasan	3	0	7	10
makam	3	1	0	4
bagaimanapun	3	0	0	3
makar	3	1	0	4
balista	3	0	0	3
berfoto-foto	3	0	0	3
maksa	3	0	1	4
serahkan	3	1	0	4
berhati-hati	3	0	0	3
tsm	3	0	0	3
tri	3	0	0	3
juanlo	3	0	0	3
ongkos	3	1	1	5
mamak	3	0	0	3
semrawut	3	0	0	3
tki	3	0	0	3
jilbab	3	0	0	3
jernih	3	0	0	3
dimanfaatkan	3	1	0	4
sembilan	3	0	0	3
sembelih	3	0	0	3
tek	3	0	0	3
77	3	0	0	3
korsel	3	1	0	4
mengaktifkan	3	0	0	3
minuman-minuman	3	0	0	3
midori	3	0	0	3
jajanan-jajanan	3	0	0	3
tersesat	3	0	0	3
yakinlah	3	0	0	3
tersedot	3	0	0	3
miliki	3	0	0	3
ketidaknyamanan	3	0	0	3
manusia-manusia	3	0	0	3
madura	3	0	0	3
terpukau	3	0	0	3
ok	3	0	0	3
ngobrol-ngobrol	3	1	0	4
re	3	0	0	3
luntur	3	0	0	3
pelayan-pelayan	3	0	0	3
terpecah	3	0	0	3
terobati	3	1	0	4
lovers	3	0	0	3
lombok	3	0	5	8
astaghfirullah	3	0	0	3
lodaya	3	1	0	4
moment	3	1	0	4
ld	3	0	0	3
ketik	3	1	0	4
label	3	0	1	4
terulang	3	1	0	4
95	3	0	0	3
kelompok-kelompok	3	0	0	3
undangan	3	0	0	3
universe	3	0	0	3
r	3	0	1	4
turunkan	3	0	0	3
grinningfacewithsweat	3	0	0	3
koran	3	1	0	4
berbincang-bincang	3	0	0	3
kuali	3	0	0	3
kuasa	3	0	0	3
melayu	3	0	0	3
menata	3	0	0	3
tontonan	3	1	0	4
sk	3	0	0	3
medate	3	0	0	3
matcha	3	0	0	3
we	3	2	0	5
kolom	3	0	0	3
mentok	3	1	0	4
masker	3	0	0	3
us	3	0	0	3
markas	3	0	0	3
merger	3	0	0	3
manteb	3	0	0	3
sp	3	0	0	3
bertanya-tanya	3	0	0	3
berulang-ulang	3	0	1	4
terkasih	3	0	0	3
televisi	3	1	0	4
ex	3	0	0	3
alasan-alasan	3	0	0	3
aniesbaswedan	3	0	0	3
terancam	3	0	0	3
dj	3	0	0	3
murtad	3	0	0	3
tentukan	3	0	0	3
berekspektasi	3	0	0	3
ck	3	0	0	3
airport	3	0	0	3
berpendidikan	3	0	0	3
aktivis	3	1	0	4
kq	3	0	0	3
ladang	3	1	0	4
mutlak	3	0	0	3
complimentary	3	0	0	3
ala-ala	3	0	0	3
datang-datang	3	0	0	3
ba	3	0	0	3
dikategorikan	3	0	0	3
alcohol	3	0	0	3
taliwang	3	0	0	3
dimenyediakan	3	0	0	3
krecek	3	0	0	3
larang	3	0	0	3
terbalik	3	0	0	3
fc	3	1	0	4
ff	3	0	1	4
kg	3	2	0	5
kb	3	0	0	3
ka	3	1	0	4
lenyap	3	0	0	3
terindah	3	0	0	3
keruh	3	0	0	3
lengah	3	0	0	3
ix	3	0	0	3
moyang	3	1	0	4
large	3	0	0	3
laron	3	0	0	3
im	3	0	0	3
terendah	3	0	0	3
kerok	3	1	0	4
ht	3	0	0	3
terdakwa	3	0	0	3
hp	3	0	2	5
abu-abu	3	1	0	4
mujaer	3	0	0	3
gm	3	0	0	3
sparklingheart	3	0	0	3
laskar	3	0	0	3
fh	3	0	0	3
parker	3	0	0	3
sambutan	3	1	0	4
padjadjaran	3	0	0	3
buanyak	3	0	0	3
kemunafikan	3	1	0	4
remaja	3	3	1	7
distro	3	0	1	4
jebol	3	0	1	4
kesepakatan	3	0	0	3
obama	3	0	0	3
otoriter	3	0	0	3
fcl	3	0	0	3
orisinil	3	0	0	3
respek	3	0	0	3
kreatifitas	3	0	0	3
nyatakan	3	0	1	4
panacota	3	0	0	3
laknatullah	3	0	0	3
exo	3	0	0	3
japan	3	0	0	3
onder	3	0	0	3
eng	3	0	0	3
end	3	1	0	4
eks	3	1	0	4
jamin	3	0	0	3
rileks	3	0	0	3
membatalkan	3	0	0	3
membereskan	3	0	0	3
kemerdekaan	3	3	2	8
gay	3	1	0	4
ifu	3	0	0	3
jihad	3	0	0	3
hotel-hotel	3	0	0	3
raisin	3	0	0	3
